subject_name,course_name,absolute_course_url
Art & Design Courses,How To Play Fingerstyle Or Fingerpicking Guitar (Left Handed),https://www.classcentral.com/course/youtube-how-to-play-fingerstyle-or-fingerpicking-guitar-left-handed-56114/classroom
Art & Design Courses,Photoshop CC 2020 Tutorials In Hindi,https://www.classcentral.com/course/youtube-photoshop-cc-2020-tutorials-in-hindi-53984/classroom
Art & Design Courses,Learn Photoshop,https://www.classcentral.com/course/youtube-learn-photoshop-54002/classroom
Art & Design Courses,Film Production,https://www.classcentral.com/course/youtube-film-production-54725/classroom
Art & Design Courses,Typography Manual,https://www.classcentral.com/course/youtube-typography-53427/classroom
Art & Design Courses,Audio Tutorials,https://www.classcentral.com/course/youtube-audio-tutorials-56875/classroom
Art & Design Courses,Editing with VideoPlasty Stock Animation & GIFs,https://www.classcentral.com/course/youtube-editing-with-videoplasty-stock-animation-gifs-56922/classroom
Art & Design Courses,Design with Canva,https://www.classcentral.com/course/youtube-design-with-canva-tutorials-canva-58819/classroom
Art & Design Courses,Graphic Design Canva,https://www.classcentral.com/course/youtube-graphic-design-canva-58890/classroom
Art & Design Courses,Beginner - Learn Guitar in 30 Days,https://www.classcentral.com/course/youtube-beginner-learn-guitar-in-30-days-56121/classroom
Art & Design Courses,Learn Cinematography,https://www.classcentral.com/course/youtube-learn-cinematography-53736/classroom
Art & Design Courses,Ceramic Pottery Flute,https://www.classcentral.com/course/youtube-ceramic-pottery-flute-videos-54409/classroom
Art & Design Courses,Ukulele Kickstart,https://www.classcentral.com/course/youtube-ukulele-kickstart-56159/classroom
Art & Design Courses,Start To Finish Ableton Tutorials,https://www.classcentral.com/course/youtube-start-to-finish-ableton-tutorials-by-pml-53664/classroom
Art & Design Courses,BetterSax Studio,https://www.classcentral.com/course/youtube-bettersax-studio-57761/classroom
Art & Design Courses,Illustration & Concept Art Master Course Series,https://www.classcentral.com/course/youtube-illustration-concept-art-master-course-series-53363/classroom
Art & Design Courses,Tammy's Guitar Lessons,https://www.classcentral.com/course/youtube-tammy-s-guitar-lessons-56094/classroom
Art & Design Courses,Lighting Tutorials,https://www.classcentral.com/course/youtube-lighting-tutorials-53738/classroom
Art & Design Courses,Transition Tutorials For Your Videos,https://www.classcentral.com/course/youtube-transition-tutorials-for-your-videos-54734/classroom
Art & Design Courses,Canva Tips and Tricks for Small Business,https://www.classcentral.com/course/youtube-canva-tips-and-tricks-for-small-business-58854/classroom
Art & Design Courses,Baritone Ukulele,https://www.classcentral.com/course/youtube-baritone-ukulele-56204/classroom
Art & Design Courses,Coil Pottery Making,https://www.classcentral.com/course/youtube-coil-pottery-making-54410/classroom
Art & Design Courses,Outdoor Pottery Firing,https://www.classcentral.com/course/youtube-outdoor-pottery-firing-54411/classroom
Art & Design Courses,Find Clay and Process it,https://www.classcentral.com/course/youtube-find-clay-and-process-it-54412/classroom
Art & Design Courses,"How to Play ""Must-Know"" Ukulele Chords",https://www.classcentral.com/course/youtube-how-to-play-must-know-ukulele-chords-the-most-important-chords-to-learn-56170/classroom
Art & Design Courses,Beginner Piano Lessons,https://www.classcentral.com/course/youtube-beginner-piano-lessons-56676/classroom
Art & Design Courses,Composing for the Piano,https://www.classcentral.com/course/youtube-composing-for-the-piano-56658/classroom
Art & Design Courses,Adobe Spark Tips and Tutorials,https://www.classcentral.com/course/youtube-adobe-spark-tips-and-tutorials-57682/classroom
Art & Design Courses,Design Thinking and Challenge Management,https://www.classcentral.com/course/opensap-design-thinking-and-challenge-management-13707
Art & Design Courses,Basic Upholstery,https://www.classcentral.com/course/youtube-basic-upholstery-54561/classroom
Art & Design Courses,Ukulele Chord Library,https://www.classcentral.com/course/youtube-ukulele-chord-library-56152/classroom
Art & Design Courses,Beginner's Guide To Getting Started With Calligraphy,https://www.classcentral.com/course/youtube-beginner-s-guide-to-getting-started-with-calligraphy-53676/classroom
Art & Design Courses,Easy Piano Tutorials For Beginners,https://www.classcentral.com/course/youtube-easy-piano-tutorials-for-beginners-56687/classroom
Art & Design Courses,Step Up Your Strumming,https://www.classcentral.com/course/youtube-step-up-your-strumming-56164/classroom
Art & Design Courses,How to Play Guitar,https://www.classcentral.com/course/youtube-how-to-play-guitar-56060/classroom
Art & Design Courses,Learn Adobe After Effects,https://www.classcentral.com/course/youtube-learn-adobe-after-effects-48-episode-free-course-53338/classroom
Art & Design Courses,Saxophone Lessons - Intermediate,https://www.classcentral.com/course/youtube-saxophone-lessons-intermediate-57759/classroom
Art & Design Courses,Photoshop - Web Design Series,https://www.classcentral.com/course/youtube-photoshop-web-design-series-53994/classroom
Art & Design Courses,Ceramics Studio Practices and Tools,https://www.classcentral.com/course/youtube-ceramics-studio-practices-and-tools-54431/classroom
Art & Design Courses,Ceramic Pottery and Sculpture,https://www.classcentral.com/course/youtube-level-1-ceramic-pottery-and-sculpture-54442/classroom
Art & Design Courses,30 Day Ukulele Course,https://www.classcentral.com/course/youtube-30-day-ukulele-course-56184/classroom
Art & Design Courses,5 Days of Fingerpicking,https://www.classcentral.com/course/youtube-5-days-of-fingerpicking-56165/classroom
Art & Design Courses,El Cubismo en la cultura moderna,https://www.classcentral.com/course/miriadax-el-cubismo-en-la-cultura-moderna-14563
Art & Design Courses,Barre Chord Series,https://www.classcentral.com/course/youtube-barre-chord-series-56163/classroom
Art & Design Courses,Music Theory for Ukulele,https://www.classcentral.com/course/youtube-music-theory-for-ukulele-56183/classroom
Art & Design Courses,Music Theory Lessons,https://www.classcentral.com/course/youtube-music-theory-lessons-56067/classroom
Art & Design Courses,Human-Centered Design: Building and Testing Prototypes,https://www.classcentral.com/course/openhpi-human-centered-design-building-and-testing-prototypes-13389
Art & Design Courses,Logic Tips,https://www.classcentral.com/course/youtube-logic-tips-53843/classroom
Art & Design Courses,Wheel Throwing Pick-A-Passion Project Ideas,https://www.classcentral.com/course/youtube-wheel-throwing-pick-a-passion-project-ideas-54433/classroom
Art & Design Courses,The Explainer Video Series,https://www.classcentral.com/course/youtube-the-explainer-video-series-56920/classroom
Art & Design Courses,Teaching Piano Skills,https://www.classcentral.com/course/kadenze-teaching-piano-skills-17260
Art & Design Courses,Romantic Piano Masters,https://www.classcentral.com/course/kadenze-romantic-piano-masters-17261
Art & Design Courses,Classical Sonatinas and Sonatas at the Piano,https://www.classcentral.com/course/kadenze-classical-sonatinas-and-sonatas-at-the-piano-17262
Art & Design Courses,Inclusive Teaching at the Piano,https://www.classcentral.com/course/kadenze-inclusive-teaching-at-the-piano-17263
Art & Design Courses,Teaching Adult Piano,https://www.classcentral.com/course/kadenze-teaching-adult-piano-17264
Art & Design Courses,Teaching Jazz at the Piano,https://www.classcentral.com/course/kadenze-teaching-jazz-at-the-piano-17265
Art & Design Courses,Master Your Craft,https://www.classcentral.com/course/youtube-master-your-craft-54711/classroom
Art & Design Courses,Simple To Complex,https://www.classcentral.com/course/youtube-simple-to-complex-57978/classroom
Art & Design Courses,Smartphone Filmmaking,https://www.classcentral.com/course/youtube-smartphone-filmmaking-54731/classroom
Art & Design Courses,Ableton Live Tutorials,https://www.classcentral.com/course/youtube-ableton-live-tutorials-53673/classroom
Art & Design Courses,Master Photoshop in 30 Days,https://www.classcentral.com/course/youtube-master-photoshop-in-30-days-53980/classroom
Art & Design Courses,Music Theory,https://www.classcentral.com/course/youtube-music-theory-56112/classroom
Art & Design Courses,Learn Dance For Beginners | Couple Dance | Garba Dance,https://www.classcentral.com/course/youtube-learn-dance-for-beginners-couple-dance-garba-dance-55129/classroom
Art & Design Courses,Canva - ovládni design v Canvě,https://www.classcentral.com/course/youtube-canva-ovladni-design-v-canve-58896/classroom
Art & Design Courses,Adobe Photoshop CC 2019 Khmer,https://www.classcentral.com/course/youtube-adobe-photoshop-cc-2019-khmer-53982/classroom
Art & Design Courses,Saxophone From Scratch - Beginner Saxophone Course,https://www.classcentral.com/course/youtube-saxophone-from-scratch-free-beginner-saxophone-course-saxophone-masterclass-57748/classroom
Art & Design Courses,Creating Your Own Jazz Lines Series,https://www.classcentral.com/course/youtube-creating-your-own-jazz-lines-series-57766/classroom
Art & Design Courses,Step-By-Step Hand Drawn Florals,https://www.classcentral.com/course/youtube-step-by-step-hand-drawn-florals-with-free-worksheets-53844/classroom
Art & Design Courses,Audacity Tutorials (from an Expert) How to Use Audacity,https://www.classcentral.com/course/youtube-audacity-tutorials-from-an-expert-how-to-use-audacity-audacity-2020-56862/classroom
Art & Design Courses,Curso Canva Español,https://www.classcentral.com/course/youtube-curso-canva-2021-espanol-58859/classroom
Art & Design Courses,Baritone Ukulele,https://www.classcentral.com/course/youtube-baritone-56179/classroom
Art & Design Courses,Saxophone Repair and Maintenance,https://www.classcentral.com/course/youtube-saxophone-repair-and-maintenance-57762/classroom
Art & Design Courses,What is Typography?,https://www.classcentral.com/course/youtube-typography-53426/classroom
Art & Design Courses,Canva Tutorials,https://www.classcentral.com/course/youtube-canva-tutorials-58856/classroom
Art & Design Courses,Master Your Gimbal: The Beginners Guide,https://www.classcentral.com/course/youtube-master-your-gimbal-the-beginners-guide-54722/classroom
Art & Design Courses,Baritone Ukulele Challenge,https://www.classcentral.com/course/youtube-baritone-ukulele-challenge-56185/classroom
Art & Design Courses,Explainer Scriptwriting,https://www.classcentral.com/course/youtube-explainer-scriptwriting-56923/classroom
Art & Design Courses,Pontoon Boat Seat Upholstery,https://www.classcentral.com/course/youtube-pontoon-boat-seat-upholstery-54568/classroom
Art & Design Courses,Best Online Piano Tutorial for Beginners Hindi,https://www.classcentral.com/course/youtube-hindi-best-online-piano-tutorial-for-beginners-56679/classroom
Art & Design Courses,Canva,https://www.classcentral.com/course/youtube-canva-58853/classroom
Art & Design Courses,How to use Canva Tutorials for Beginners,https://www.classcentral.com/course/youtube-how-to-use-canva-tutorials-for-beginners-extremely-detailed-58879/classroom
Art & Design Courses,Ae | Kinetic Typography,https://www.classcentral.com/course/youtube-ae-kinetic-typography-53430/classroom
Art & Design Courses,Audacity,https://www.classcentral.com/course/youtube-audacity-56876/classroom
Art & Design Courses,Learn Graphic Designing using Canva,https://www.classcentral.com/course/youtube-learn-graphic-designing-using-canva-58891/classroom
Art & Design Courses,Beginners Piano,https://www.classcentral.com/course/youtube-beginners-56705/classroom
Art & Design Courses,Beginner Music Theory,https://www.classcentral.com/course/youtube-beginner-music-theory-56706/classroom
Art & Design Courses,Music Harmony Lessons,https://www.classcentral.com/course/youtube-music-harmony-lessons-56100/classroom
Art & Design Courses,Understanding Pottery,https://www.classcentral.com/course/youtube-understanding-pottery-series-54414/classroom
Art & Design Courses,Mobile Photography & Videography,https://www.classcentral.com/course/youtube-mobile-photography-videography-54714/classroom
Art & Design Courses,Typography Critiques,https://www.classcentral.com/course/youtube-typography-critiques-53436/classroom
Art & Design Courses,Audacity Tutorials,https://www.classcentral.com/course/youtube-audacity-tutorials-56863/classroom
Art & Design Courses,Canva,https://www.classcentral.com/course/youtube-canva-58894/classroom
Art & Design Courses,Harmonica Lessons for Kids,https://www.classcentral.com/course/youtube-harmonica-lessons-for-kids-57941/classroom
Art & Design Courses,Chords for beginners,https://www.classcentral.com/course/youtube-chords-for-beginners-56707/classroom
Art & Design Courses,Canva Tutorial Series,https://www.classcentral.com/course/youtube-canva-tutorial-series-58816/classroom
Art & Design Courses,"Saxophone Fingerings (Alto, Tenor, Baritone, Soprano)",https://www.classcentral.com/course/youtube-saxophone-fingerings-alto-tenor-baritone-soprano-57749/classroom
Art & Design Courses,JLCO Master Class,https://www.classcentral.com/course/youtube-jlco-master-class-57756/classroom
Art & Design Courses,Play Jazz Piano,https://www.classcentral.com/course/youtube-play-jazz-piano-56692/classroom
Art & Design Courses,How To Read Music,https://www.classcentral.com/course/youtube-how-to-read-music-56691/classroom
Art & Design Courses,Canva.com complete guide,https://www.classcentral.com/course/youtube-canva-com-complete-guide-58815/classroom
Art & Design Courses,Guitar Grade 1 - Beginner Course,https://www.classcentral.com/course/youtube-justinguitar-grade-1-beginner-course-56096/classroom
Art & Design Courses,Major Scales,https://www.classcentral.com/course/youtube-major-scales-56704/classroom
Art & Design Courses,Advanced Drum Lessons,https://www.classcentral.com/course/youtube-advanced-drum-lessons-57957/classroom
Art & Design Courses,Texture,https://www.classcentral.com/course/youtube-texture-54418/classroom
Art & Design Courses,How to Draw Household Objects,https://www.classcentral.com/course/youtube-how-to-draw-household-objects-55036/classroom
Art & Design Courses,Mandolin,https://www.classcentral.com/course/youtube-mandolin-57973/classroom
Art & Design Courses,"Canva For YouTube: Thumbnails, Graphics, Animations & More!",https://www.classcentral.com/course/youtube-canva-for-youtube-thumbnails-graphics-animations-more-58862/classroom
Art & Design Courses,Chattering Texture,https://www.classcentral.com/course/youtube-chattering-texture-54417/classroom
Art & Design Courses,Baritone Ukulele Beginner Series,https://www.classcentral.com/course/youtube-baritone-beginner-series-56162/classroom
Art & Design Courses,Canva Tutorials,https://www.classcentral.com/course/youtube-canva-tutorials-58888/classroom
Art & Design Courses,✨ How to Create Videos & Animations in Canva,https://www.classcentral.com/course/youtube-how-to-create-videos-animations-in-canva-canva-tutorials-58881/classroom
Art & Design Courses,El Romanticismo en el piano: Johannes Brahms,https://www.classcentral.com/course/miriadax-el-romanticismo-en-el-piano-johannes-brahms-2346
Art & Design Courses,Inovação orientada pelo Design,https://www.classcentral.com/course/miriadax-inovacao-orientada-pelo-design-6550
Art & Design Courses,Cine y Política,https://www.classcentral.com/course/miriadax-cine-y-politica-14573
Art & Design Courses,Creación de Stop Motion con dispositivos móviles,https://www.classcentral.com/course/miriadax-creacion-de-stop-motion-con-dispositivos-moviles-15298
Art & Design Courses,Diseño de experiencia de usuario,https://www.classcentral.com/course/miriadax-diseno-de-experiencia-de-usuario-20491
Art & Design Courses,Transitioning to Online Teaching,https://www.classcentral.com/course/youtube-transitioning-to-online-teaching-56909/classroom
Art & Design Courses,Natural Minor Harmonica Lessons,https://www.classcentral.com/course/youtube-natural-minor-harmonica-lessons-57940/classroom
Art & Design Courses,How to Draw Dogs,https://www.classcentral.com/course/youtube-how-to-draw-dogs-55035/classroom
Art & Design Courses,Canva Tutorial in Hindi Beginner to Advance,https://www.classcentral.com/course/youtube-canva-tutorial-in-hindi-beginner-to-advance-2020-58814/classroom
Art & Design Courses,Music theory for harmonica players,https://www.classcentral.com/course/youtube-music-theory-for-harmonica-players-57939/classroom
Art & Design Courses,Camtasia Advanced Series,https://www.classcentral.com/course/youtube-camtasia-advanced-series-56907/classroom
Art & Design Courses,Ukulele Ki PathShala - A Complete Guide For Beginners,https://www.classcentral.com/course/youtube-ukulele-ki-pathshala-a-complete-guide-for-beginners-56197/classroom
Art & Design Courses,Music Theory,https://www.classcentral.com/course/youtube-music-theory-56661/classroom
Art & Design Courses,Film Scoring,https://www.classcentral.com/course/youtube-film-scoring-56662/classroom
Art & Design Courses,Baritone Fingerpicking,https://www.classcentral.com/course/youtube-baritone-fingerpicking-56161/classroom
Art & Design Courses,Storytelling For Video,https://www.classcentral.com/course/youtube-storytelling-for-video-54730/classroom
Art & Design Courses,Potters' Round Table Discussions,https://www.classcentral.com/course/youtube-potters-round-table-discussions-54415/classroom
Art & Design Courses,Learn How to Fingerpick Ukulele Series,https://www.classcentral.com/course/youtube-learn-how-to-fingerpick-ukulele-series-56169/classroom
Art & Design Courses,Drum Lesson by Tarun Donny,https://www.classcentral.com/course/youtube-drum-lesson-by-tarun-donny-57960/classroom
Art & Design Courses,Screen Recording Basics - Introduction & Planning,https://www.classcentral.com/course/youtube-screen-recording-basics-1-introduction-planning-56926/classroom
Art & Design Courses,Keyboard Essentials - Beginner Series (Hindi),https://www.classcentral.com/course/youtube-keyboard-essentials-beginner-series-hindi-56678/classroom
Art & Design Courses,EASY Mobile Videography Tutorials,https://www.classcentral.com/course/youtube-easy-mobile-videography-tutorials-54727/classroom
Art & Design Courses,Ukulele Chords,https://www.classcentral.com/course/youtube-ukulele-chords-56208/classroom
Art & Design Courses,Complete Beginners Ukulele,https://www.classcentral.com/course/youtube-complete-beginners-ukulele-56193/classroom
Art & Design Courses,How to Practice Your Ukulele,https://www.classcentral.com/course/youtube-how-to-practice-your-ukulele-the-ultp-guide-56198/classroom
Art & Design Courses,How to Draw Viking Stuff,https://www.classcentral.com/course/youtube-how-to-draw-viking-stuff-55034/classroom
Art & Design Courses,Groove Lessons,https://www.classcentral.com/course/youtube-groove-lessons-57962/classroom
Art & Design Courses,Fill Lessons,https://www.classcentral.com/course/youtube-fill-lessons-57963/classroom
Art & Design Courses,Play Piano With Lisa,https://www.classcentral.com/course/youtube-play-piano-with-lisa-56690/classroom
Art & Design Courses,OBS,https://www.classcentral.com/course/youtube-obs-56924/classroom
Art & Design Courses,Ukulele Music Theory,https://www.classcentral.com/course/youtube-music-theory-56178/classroom
Art & Design Courses,Typography Illustrator Tutorials,https://www.classcentral.com/course/youtube-typography-illustrator-tutorials-53439/classroom
Art & Design Courses,Ukulele Melody,https://www.classcentral.com/course/youtube-ukulele-melody-56209/classroom
Art & Design Courses,Canva Tutorial Videos,https://www.classcentral.com/course/youtube-canva-tutorial-videos-58895/classroom
Art & Design Courses,16 Days of Strumming,https://www.classcentral.com/course/youtube-16-days-of-strumming-56188/classroom
Art & Design Courses,Guitar Lessons for Beginners,https://www.classcentral.com/course/youtube-guitar-lessons-for-beginners-for3v3rfaithful-beginner-series-56058/classroom
Art & Design Courses,Video Editing Tips,https://www.classcentral.com/course/youtube-video-editing-tips-56910/classroom
Art & Design Courses,Screen Recording Basics - Recording Audio,https://www.classcentral.com/course/youtube-screen-recording-basics-2-recording-audio-56928/classroom
Art & Design Courses,Screen Recording Basics - Web Camera,https://www.classcentral.com/course/youtube-screen-recording-basics-3-web-camera-56929/classroom
Art & Design Courses,Music Notation Reading with Ukulele,https://www.classcentral.com/course/youtube-music-notation-reading-course-56182/classroom
Art & Design Courses,Mandolin lessons,https://www.classcentral.com/course/youtube-mandolin-lessons-57980/classroom
Art & Design Courses,How To Create Backgrounds For Drawings And Illustrations,https://www.classcentral.com/course/youtube-how-to-create-backgrounds-for-drawings-and-illustrations-55033/classroom
Art & Design Courses,Graphics Designing Course Using Canva,https://www.classcentral.com/course/youtube-graphics-designing-course-using-canva-for-free-58877/classroom
Art & Design Courses,Screen Recording Basics - Recording Your Screen,https://www.classcentral.com/course/youtube-screen-recording-basics-4-recording-your-screen-56930/classroom
Art & Design Courses,Beginner Harmonica Lessons,https://www.classcentral.com/course/youtube-beginner-harmonica-lessons-57949/classroom
Art & Design Courses,Minor Scale Theory Made Simple - The Ultimate Guide,https://www.classcentral.com/course/youtube-minor-scale-theory-made-simple-the-ultimate-guide-56703/classroom
Art & Design Courses,Screen Recording Basics - General Editing,https://www.classcentral.com/course/youtube-screen-recording-basics-5-general-editing-56931/classroom
Art & Design Courses,Pro Tips To Create Better Educational Videos,https://www.classcentral.com/course/youtube-pro-tips-to-create-better-educational-videos-56934/classroom
Art & Design Courses,Listen up! How to Launch and Grow a Hit Podcast,https://www.classcentral.com/course/independent-listen-up-how-to-launch-and-grow-a-hit-podcast-12070
Art & Design Courses,Baritone Strumming,https://www.classcentral.com/course/youtube-baritone-strumming-56160/classroom
Art & Design Courses,Canva,https://www.classcentral.com/course/youtube-canva-58889/classroom
Art & Design Courses,Composing Piano Tutorials,https://www.classcentral.com/course/youtube-composing-piano-tutorials-56685/classroom
Art & Design Courses,Create a Classic IDM Sample Pack in Ableton,https://www.classcentral.com/course/youtube-create-a-classic-idm-sample-pack-in-ableton-53671/classroom
Art & Design Courses,Piano Technique Lessons,https://www.classcentral.com/course/youtube-piano-technique-lessons-56686/classroom
Art & Design Courses,Ukulele Technique,https://www.classcentral.com/course/youtube-ukulele-technique-56210/classroom
Art & Design Courses,Canva Advanced Tutorials,https://www.classcentral.com/course/youtube-canva-advanced-tutorials-58817/classroom
Art & Design Courses,Strumming Lessons,https://www.classcentral.com/course/youtube-strumming-lessons-justinguitar-56095/classroom
Art & Design Courses,Cubase Tutorials,https://www.classcentral.com/course/youtube-cubase-tutorials-53841/classroom
Art & Design Courses,Beginning Mandolin,https://www.classcentral.com/course/youtube-beginning-mandolin-57979/classroom
Art & Design Courses,Ukulele Kickstart Level 2,https://www.classcentral.com/course/youtube-kickstart-level-2-56166/classroom
Art & Design Courses,CANVA TUTORIALS - How To Use Canva To Create Graphics for YouTube,https://www.classcentral.com/course/youtube-canva-tutorials-how-to-use-canva-to-create-graphics-for-youtube-58860/classroom
Art & Design Courses,Practical Music Theory,https://www.classcentral.com/course/youtube-justinguitar-practical-music-theory-56079/classroom
Art & Design Courses,Live Blues Guitar Workshop,https://www.classcentral.com/course/youtube-live-blues-guitar-workshop-56105/classroom
Art & Design Courses,Audacity Tutorials,https://www.classcentral.com/course/youtube-audacity-tutorials-56864/classroom
Art & Design Courses,Take it! A Beginners Guide to Improvising On The Uke,https://www.classcentral.com/course/youtube-take-it-a-beginners-guide-to-improvising-on-the-uke-56173/classroom
Art & Design Courses,Canva Tutorials,https://www.classcentral.com/course/youtube-canva-tutorials-2021-58893/classroom
Art & Design Courses,FL Studio Tips,https://www.classcentral.com/course/youtube-fl-studio-tips-53842/classroom
Art & Design Courses,Ceramic Pottery and Sculpture - Level 2,https://www.classcentral.com/course/youtube-level-2-ceramic-pottery-and-sculpture-54443/classroom
Art & Design Courses,Ceramic Pottery and Sculpture,https://www.classcentral.com/course/youtube-tutorials-ceramic-pottery-and-sculpture-54444/classroom
Art & Design Courses,Screen Recording Basics - Editing In-Depth,https://www.classcentral.com/course/youtube-screen-recording-basics-6-editing-in-depth-56932/classroom
Art & Design Courses,Introduction to Procedural Music Software with Max,https://www.classcentral.com/course/youtube-introduction-to-procedural-music-software-with-max-56136/classroom
Art & Design Courses,Canva Complete Course,https://www.classcentral.com/course/youtube-canva-complete-course-2021-58858/classroom
Art & Design Courses,Harmonica Lessons for Beginners (Mini Course),https://www.classcentral.com/course/youtube-harmonica-lessons-for-beginners-mini-course-57933/classroom
Art & Design Courses,"UI / UX Design Tutorial – Wireframe, Mockup & Design in Figma",https://www.classcentral.com/course/freecodecamp-ui-ux-design-tutorial-wireframe-mockup-design-in-figma-57071/classroom
Art & Design Courses,Music Production 101 Hindi Course,https://www.classcentral.com/course/youtube-music-production-101-hindi-course-56623/classroom
Art & Design Courses,Baritone Beginners Level 2,https://www.classcentral.com/course/youtube-baritone-beginners-level-2-56167/classroom
Art & Design Courses,Learn Live 11,https://www.classcentral.com/course/youtube-learn-live-11-53662/classroom
Art & Design Courses,Chord Inversions For Beginners,https://www.classcentral.com/course/youtube-chord-inversions-for-beginners-56702/classroom
Art & Design Courses,Canva Bangla Tutorial,https://www.classcentral.com/course/youtube-canva-bangla-tutorial-58884/classroom
Art & Design Courses,Guitar Grade 2 - Beginner Course,https://www.classcentral.com/course/youtube-justinguitar-grade-2-beginner-course-56097/classroom
Art & Design Courses,Filmmaking with Aidin Robbins,https://www.classcentral.com/course/youtube-filmmaking-with-aidin-robbins-54724/classroom
Art & Design Courses,15 Days of Fingerpicking,https://www.classcentral.com/course/youtube-15-days-of-fingerpicking-56187/classroom
Art & Design Courses,Camtasia 2021,https://www.classcentral.com/course/youtube-camtasia-2021-new-version-56915/classroom
Art & Design Courses,Level Up! Ukulele,https://www.classcentral.com/course/youtube-level-up-56172/classroom
Art & Design Courses,Music Production Videos in Hindi,https://www.classcentral.com/course/youtube-music-production-videos-in-hindi-56622/classroom
Art & Design Courses,Ukulele Maintenance,https://www.classcentral.com/course/youtube-ukulele-maintenance-56150/classroom
Art & Design Courses,Left Handed Guitar Chord Theory,https://www.classcentral.com/course/youtube-left-handed-guitar-chord-theory-learn-how-guitar-chords-are-structured-56117/classroom
Art & Design Courses,Create a Design System with Figma - Full Course,https://www.classcentral.com/course/freecodecamp-create-a-design-system-with-figma-full-course-57047/classroom
Art & Design Courses,Canva for Youtube,https://www.classcentral.com/course/youtube-canva-for-youtube-58880/classroom
Art & Design Courses,Pottery Making Guides,https://www.classcentral.com/course/youtube-pottery-making-guides-how-to-s-54405/classroom
Art & Design Courses,Canva for Beginners,https://www.classcentral.com/course/youtube-canva-for-beginners-free-canva-course-58857/classroom
Art & Design Courses,How To Make Guitar Solos for Electric and Acoustic Guitar (Left Handed),https://www.classcentral.com/course/youtube-left-handed-how-to-make-guitar-solos-for-electric-and-acoustic-guitar-56115/classroom
Art & Design Courses,Traditional Painting,https://www.classcentral.com/course/youtube-traditional-painting-55056/classroom
Art & Design Courses,Digital Painting,https://www.classcentral.com/course/youtube-digital-painting-55055/classroom
Art & Design Courses,KDP Interior Design On Canva,https://www.classcentral.com/course/youtube-kdp-interior-design-on-canva-58883/classroom
Art & Design Courses,Adobe Xd Tutorial for Beginners,https://www.classcentral.com/course/youtube-adobe-xd-tutorial-for-beginners-55181/classroom
Art & Design Courses,How To Strum The Ukulele For Beginners,https://www.classcentral.com/course/youtube-how-to-strum-the-ukulele-for-beginners-56181/classroom
Art & Design Courses,Free Canva Graphics Design Course,https://www.classcentral.com/course/youtube-free-canva-graphics-design-course-58892/classroom
Art & Design Courses,Design Presentations with Canva,https://www.classcentral.com/course/youtube-design-presentations-with-canva-tutorials-58818/classroom
Art & Design Courses,Design Makeovers | Canva Workshops,https://www.classcentral.com/course/youtube-design-makeovers-canva-workshops-58882/classroom
Art & Design Courses,Making Videos with Canva | Tutorials,https://www.classcentral.com/course/youtube-making-videos-with-canva-tutorials-58885/classroom
Art & Design Courses,Social Media Tutorials | Canva,https://www.classcentral.com/course/youtube-social-media-tutorials-canva-58887/classroom
Art & Design Courses,Figma Course - Web Design Tutorial for Beginners,https://www.classcentral.com/course/freecodecamp-figma-course-web-design-tutorial-for-beginners-57036/classroom
Art & Design Courses,Saxophone Training: How To Learn Your Favorite Songs,https://www.classcentral.com/course/youtube-free-3-part-saxophone-training-how-to-learn-your-favorite-songs-57750/classroom
Art & Design Courses,Tongue Blocking Harmonica Lessons,https://www.classcentral.com/course/youtube-tongue-blocking-harmonica-lessons-57932/classroom
Art & Design Courses,Saxophone Song Tutorials (Step by Step),https://www.classcentral.com/course/youtube-saxophone-song-tutorials-step-by-step-57747/classroom
Art & Design Courses,Enabling Community-Based Leadership in Design: Sustainable Development of Historic Faith Buildings,https://www.classcentral.com/course/enabling-community-based-leadership-in-design-sus-58778
Art & Design Courses,Digital Playground: Where Luxury Fashion is Finding its Sense of Humour,https://www.classcentral.com/course/digital-playground-where-luxury-fashion-is-findin-58788
Art & Design Courses,Fashion and Gaming: How Luxury Fashion Brands Use Gamification,https://www.classcentral.com/course/fashion-and-gaming-how-luxury-fashion-brands-use--58789
Art & Design Courses,Become a UX Designer,https://www.classcentral.com/course/ux-designer-nanodegree--nd578-18191
Art & Design Courses,Shakespeare: On the Page and in Performance,https://www.classcentral.com/course/edx-shakespeare-on-the-page-and-in-performance-939
Art & Design Courses,Photography Basics and Beyond: From Smartphone to DSLR,https://www.classcentral.com/course/photography-basics-18525
Art & Design Courses,3D Printing and Additive Manufacturing,https://www.classcentral.com/course/3d-printing-additive-manufacturing-47269
Art & Design Courses,Digital Photography: Creating a Professional Portfolio,https://www.classcentral.com/course/digital-photography-18288
Art & Design Courses,Digital Photography: Discover your Genre and Develop your Style,https://www.classcentral.com/course/digital-photography-discover-your-genre-45205
Art & Design Courses,The Art of Photography,https://www.classcentral.com/course/open2study-the-art-of-photography-1560
Art & Design Courses,"DOCUMENTAL! Nuevas tendencias, nuevos formatos / DOCUMENTARY! New Trends, New Formats",https://www.classcentral.com/course/edx-documental-nuevas-tendencias-nuevos-formatos-documentary-new-trends-new-formats-2150
Art & Design Courses,UI / UX Design,https://www.classcentral.com/course/ui-ux-design-18899
Art & Design Courses,Audio Production for Virtual Media Creators: Signal Flow & Introduction to Looping,https://www.classcentral.com/course/audio-production-for-virtual-media-creators-58169
